timestamp,tweet
10/13/2019 22:50,The devastating effects of gun violence don’t end when the shooting is over—survivors may face mental health and substance use disorders in the months and years that follow. Enough is enough. We must end this epidemic.https://www.politico.com/news/2019/10/10/parkland-santa-fe-school-shootings-effects-students-043687?nname=playbook-pm&nid=0000015a-dd3e-d536-a37b-dd7fd8af0000&nrid=0000014e-eee1-d0b3-a35f-ffe13d430000&nlid=964328&fbclid=IwAR00VjGcSh9S_ZYnn7G0QagqD4jw_k27GrJeCTypHgjuA4Ln1HWQlz1eETE …
10/13/2019 1:53,"I was proud to work with Matthew’s parents, Judy and Dennis, to extend our hate crimes law to cover sexual orientation and gender identity. But there’s still more work to be done — we can’t rest until every single American can live open and proud without fear."
10/13/2019 1:53,"21 years ago, Matthew Shepard passed away after a brutal anti-gay hate crime — an attack that shook the conscience of our nation. As we honor his memory, we must remember that members of the LGBTQ community — especially trans women of color — are still targeted with violence."
10/12/2019 4:15,"Our planet is at a critical moment — and if we re-elect Donald Trump, it may never recover. On day one, I’ll take action to reverse the damage done by this administration and put America on track to lead the world in addressing the climate emergency.http://Joebiden.com/climate"
10/12/2019 1:28,Let me make something clear to President Trump: I’m not going anywhere. You’re not going to destroy me. And you’re not going to destroy my family. I don’t care how dirty the attacks get.
10/12/2019 0:31,"Living open and proud is a daily act of bravery — bravery that resides in the heart of every single LGBTQ individual. To those who have come out and to those who haven’t, know that I’m proud of you. You are loved and you are accepted just as you are. # ComingOutDay"
10/11/2019 23:00,Today is a reminder to every girl on the planet: nothing is beyond your capacity or capability. And all of us must work to ensure that girls around the world have the chance to participate fully in society and that their rights are respected. # DayoftheGirl
10/11/2019 22:18,"To LGBTQ people suffering persecution anywhere: the American people are on your side. And as president, I will ensure the U.S. leads the world to defend human rights for all."
10/11/2019 22:18,LGBTQ rights are human rights. Uganda's proposed new law is inhumane. Using religion or culture to license discrimination is never justifiable. Period.https://www.out.com/politics/2019/10/10/uganda-revamp-and-expand-kill-gays-bill …
10/11/2019 21:35,"Using religion or culture to discriminate against or demonize LGBTQ individuals is never justified—not anywhere in the world. I will send a clear message from the top of our government: prejudice is prejudice, inhumanity is inhumanity, and the U.S. will not stand for it.pic.twitter.com/HUMcFVSSfA"
10/11/2019 9:10,Honored to be asked a question at tonight's # EqualityTownHall by my friend Judy Shepard. It was a privilege to work with her to secure the passage of legislation that extended our hate crimes laws to crimes based on sexual orientation and gender identity.
10/11/2019 7:22,We have to make sure that no hospital or health care provider can discriminate against someone simply because of who they are or whom they love. # EqualityTownHallpic.twitter.com/bVgmfgSA06
10/11/2019 5:18,Looking forward to joining @ AndersonCooper at tonight’s # EqualityTownHall to discuss the work that remains in the fight for LGBTQ rights. Tune in to CNN at 8PM ET to watch live.
10/11/2019 5:10,"For all the hard-won progress we've made in the fight for LGBTQ equality, we're not done — not nearly. We must stand up to President Trump's dangerous attacks on the rights of the LGBTQ community and continue to fight for full equality.pic.twitter.com/Wtxpczcawj"
10/11/2019 0:49,I sat down with @ MaraKeisling of the @ NCTEActionFund to discuss the progress we’ve made on LGBTQ rights and the work that remains. Transgender equality is the civil rights issue of our time—I won’t stop fighting until everyone is treated with the dignity and respect they deserve.pic.twitter.com/zaLAdKWBrV
10/10/2019 2:54,"Last night, history was made in the birthplace of the civil rights movement, when Steven Reed became the first African American mayor of Montgomery."
10/8/2019 23:12,"No one should live in fear of being fired because of who they are or whom they love. We must stand up to President Trump’s relentless attacks on LGBTQ rights and continue the fight for full equality—because every American deserves to live open, proud, and free. # RiseUpOct8"
10/8/2019 1:05,"As president, I will make passing the Equality Act a top legislative priority. A Biden administration won’t rest until we truly achieve full equality, and everyone is treated with dignity and respect under the law."
10/8/2019 1:05,"This week, the Trump Administration is set to argue before the Supreme Court that it’s legal to discriminate against someone simply because of who they are or whom they love. It’s a dangerous attack on the civil rights of LGBTQ Americans and everything we stand for."
10/7/2019 3:27,"If we stand together we can, and will, end our gun violence epidemic. Read my full plan to address this public health epidemic at http://JoeBiden.com/GunSafety .https://www.politico.com/news/2019/10/02/joe-biden-gun-violence-2020-018358 …"
10/6/2019 23:22,"Our planet just experienced the hottest September on record — yet President Trump continues to dismiss the devastating effects of climate change. As president, I’ll address this grave threat and lead the world in addressing our climate emergency.https://www.usatoday.com/story/news/nation/2019/10/04/global-warming-september-2019-hottest-record/3865898002/ …"
10/6/2019 22:18,"It's clear who President Trump works for. He gave giant tax cuts to the super-wealthy and corporations. Now, he’s cutting food stamp funding for the 3rd time. It’s cruel. No family should go hungry in America.https://twitter.com/nytimes/status/1180214778477907971 …"
10/5/2019 1:32,Looking forward to joining @ SEIU at the # UnionsForAll Summit this afternoon to talk about my plans to protect and strengthen America’s unions and rebuild the middle class. Tune in:https://twitter.com/SEIU/status/1180210043788001280 …
10/4/2019 23:12,"Extreme risk laws save lives. Period. As president, I will incentivize states to adopt these important laws to help keep guns out of dangerous hands. Read my full plan to end our gun violence epidemic: http://JoeBiden.com/GunSafety pic.twitter.com/gVurhsNdlO"
10/4/2019 5:10,Our children should not have to worry about their safety at school. Enough is enough. We must take action to end our gun violence epidemic. http://JoeBiden.com/GunSafety pic.twitter.com/FKVffIr49h
10/4/2019 3:15,You should need to pass a background check to buy a gun. Period. I will enact universal background check legislation and close loopholes that allow guns to fall into the wrong hands. Read my full plan to end gun violence: http://JoeBiden.com/GunSafety pic.twitter.com/pEl8KBvwct
10/3/2019 23:10,All the progress we've made on domestic violence and sexual assault has been because of people like Bonnie Campbell. Grateful for her kind words in reflecting on the history of the Violence Against Women Act.https://www.thegazette.com/subject/opinion/guest-columnist/biden-fought-to-pass-violence-against-women-act-20191001 …
10/3/2019 5:35,"Because of the courage and determination of folks like @ GabbyGiffords and groups like @ AMarch4OurLives, the fight for gun safety reform has gone from a cause to a movement. We will end our gun violence epidemic — together. # 2020GunSafetypic.twitter.com/khPWpR0FOc"
10/3/2019 3:35,"52 years ago, Thurgood Marshall became the first African American Supreme Court Justice. A legal giant in the struggle for civil rights—he relentlessly pushed America closer to our promise of liberty, equality, and justice for all. His voice forever changed the course of history."
10/3/2019 2:50,"In 1994, Senator Feinstein and I led the fight to ban assault weapons and high-capacity magazines. We took on the @ NRA and got it done. As president, I’ll ban these weapons of war once again. We will get them off our streets. http://JoeBiden.com/GunSafety pic.twitter.com/u06FKHQv6D"
10/3/2019 1:29,I'm about to take the stage at the # 2020GunSafety Forum in Las Vegas to discuss my track record of taking on the @ NRA and my new plan to end our gun violence epidemic. Read the full plan at http://JoeBiden.com/gunsafety and then watch live:https://twitter.com/GiffordsCourage/status/1179440723319373824 …
10/3/2019 0:05,"Thoughts and prayers won't end our gun violence epidemic. We need courage, and we need leadership. It's past time we take on the @ NRA and pass common-sense gun safety reform. Today, I released my plan to end our gun violence epidemic: http://Joebiden.com/gunsafety"
10/2/2019 4:35,"Weapons of war have no place on our streets. We must take on the @ NRA and ban assault weapons and high-capacity magazines. I’ve done it before, and I’ll do it again in the White House.pic.twitter.com/hdVTM6YVF7"
10/2/2019 1:27,President Trump works for the @ NRA. I’ll work for the American people.https://www.nytimes.com/2019/09/27/us/politics/trump-lapierre-nra-impeachment.html …
10/1/2019 23:40,"Two years ago, we watched in horror as 58 precious lives were cut short in the deadliest mass shooting in modern US history. As we remember those we lost in Las Vegas, we must honor them with action. We cannot let the scourge of gun violence tear our communities apart any longer."
9/30/2019 19:24,Grateful for the leadership of @ fred_guttenberg for finding purpose in tragedy. We will beat the @ NRA and end our gun violence epidemic.pic.twitter.com/V5FaK1xDnu
9/30/2019 5:29,"We can combat climate change. We can end our gun violence epidemic. We can ensure every American has access to quality, affordable health care. It’s all within our reach if we unite this country. There’s not a single thing we cannot do — together."
9/30/2019 5:02,"We must end this epidemic of violence against the transgender community — especially trans women of color. It’s up to all of us to stand up and give hate no safe harbor. Every American deserves to live open, proud, free and without fear.https://www.nytimes.com/2019/09/27/us/transgender-women-deaths.html?action=click&module=Top%20Stories&pgtype=Homepage …"
9/30/2019 2:45,"Let’s be clear, this attack is designed to weaken our unions and take away workers’ voices on the job. It’s wrong. I stand with Alaska’s public employees.https://www.adn.com/politics/2019/09/26/gov-dunleavy-orders-shakeup-of-public-employee-unions/ …"
9/30/2019 1:31,"The science is clear: we cannot wait to take action on climate change. On day one, I’ll take unprecedented steps to rally the world and tackle this crisis head on. We can and will solve this — together.https://www.cnn.com/2019/09/25/world/un-ipcc-report-oceans-and-ice-climate-change/index.html …"
9/29/2019 5:42,"The Trump Administration is responsible for the largest reduction in federally protected land — it’s wrong. As president, I will reverse President Trump's actions and protect our precious federal lands for generations to come. # NationalPublicLandsDayhttps://www.rollingstone.com/politics/politics-news/largest-reduction-of-protected-lands-under-trump-843457/ …"
9/29/2019 1:17,"It is long past time to address the devastating effects of climate change. As president, I will take action against those who knowingly harm our environment.https://qz.com/1716840/are-we-finally-at-a-tipping-point-on-addressing-climate-change/ …"
9/28/2019 22:07,"Yesterday in Las Vegas, we discussed the crucial need to address the gun violence epidemic. Folks, it’s time to pass common-sense gun safety legislation. I’ve beaten the @ NRA twice — and as president, I’ll do it again.pic.twitter.com/5wRme6TCoJ"
9/28/2019 4:28,"We are not a country that detains migrant children indefinitely or denies them access to soap, toothbrushes, or beds. We are a country that welcomes those in search of a better life—the tired, the poor, the huddled masses yearning to breathe free. Trump doesn't get that.https://twitter.com/nytimes/status/1177691663944359936 …"
9/28/2019 1:53,"If those in power don't take action to end our gun violence epidemic, we must vote them out. Period.https://twitter.com/fred_guttenberg/status/1176865451424567300 …"
9/27/2019 7:20,"It’s been 11 days since @ UAW workers started their strike to fight for higher wages, good benefits, and their fair share of the profits. It’s time for GM to come to the bargaining table with a fair offer that ends the strike and gets its workers back on the job.pic.twitter.com/rUYr35qFop"
9/26/2019 3:38,President Trump’s travel ban—the Muslim ban—remains one of his most egregious attacks on our core values. Spewing the politics of fear & slandering an entire religious community as complicit in terrorism is wrong & goes against everything we stand for. We must overturn the ban.https://twitter.com/HuffPost/status/1176686106462609408 …
9/25/2019 6:13,"Inspired by the courage and tenacity of @ GretaThunberg. She is right — we cannot fail future generations any longer. We must take urgent, drastic action to address the climate emergency before it’s too late.https://twitter.com/CNN/status/1176159504288886785 …"
9/24/2019 5:56,"Amy, you have nothing to be ashamed of and every reason to be proud. Living open and free is a daily act of bravery — bravery that resides in your heart and in the hearts of LGBTQ people around the world. I’m proud to have you on our team. # BiVisibilityDayhttps://twitter.com/amys_koo/status/1176207757852037120 …"
9/24/2019 4:15,"One summer. 26 mass shootings. Countless lives cut short. We cannot go on like this. It’s past time we take on the @ NRA, pass common-sense gun safety legislation, and end our gun violence epidemic.https://www.nytimes.com/interactive/2019/09/21/us/summer-mass-shootings.html?action=click&module=Top%20Stories&pgtype=Homepage …"
9/23/2019 20:45,"Republicans should never have allowed the 1994 ban on assault weapons and high-capacity magazines to expire. As president, I’ll take on the @ NRA once again to ban these weapons of war and get them off our streets."
9/23/2019 4:51,We must take action to end the gun violence epidemic. Enough is enough.https://www.cbsnews.com/news/donald-trump-gun-control-negotiations-are-going-very-slowly-senate-2019-09-19/ …
9/23/2019 3:46,"Today, I proudly stood alongside @ UAW members on strike in Kansas City as they fight for a fair contract. Everything that defines a middle class life is because of unions fighting for worker protections. I stand with you, and America stands with you.pic.twitter.com/5tejdcZXnJ"
9/21/2019 21:47,"It's wrong what GM is doing to its workers — they deserve better. I'm proud to stand in solidarity with @ UAW members on strike as they fight for fair wages, good benefits, and their hard-earned share of the profits.https://twitter.com/UAW/status/1175168324310831106 …"
9/21/2019 8:38,"Before tonight's # LGBTQforum in Iowa, I shared why I believe everybody deserves to be treated with dignity and respect under the law — regardless of who they are or whom they love.pic.twitter.com/h53usuqLA9"
9/21/2019 7:10,"LGBTQ rights are the civil rights issue of our time. For all the hard-won progress made in the fight for equality, and for as much as we can celebrate how much better things have gotten, this fight is not over. I’m proud to stand by those who fight for it every day.pic.twitter.com/UTYvDoLD1R"
9/21/2019 3:31,"Last Friday, on the 25th anniversary of VAWA, @ DrBiden delivered a powerful message and reminded us that there’s so much more to do. Thank you to @ UNHSHARPP for the important work you do every day to support women at UNH.https://tnhdigital.com/2019/09/19/biden-sharpp-event/ …"
9/20/2019 22:04,Inspired by the courage and determination of young people across the world as they take to the streets for today’s # ClimateStrike. Climate change is an existential threat that we cannot wait to address. It's up to all of us to take action—future generations are counting on us.
9/20/2019 5:44,"We started @ ItsOnUs with the goal of ending the epidemic of sexual violence on our college campuses. I’m proud of the progress we’ve made, but we have further to go. As we celebrate # 5YearsOfItsOnUs, we must recommit to rooting out the toxic culture once and for all.https://twitter.com/ItsOnUs/status/1174715898537676802 …"
9/19/2019 19:45,It’s past time we ban assault weapons and high-capacity magazines. We must get these weapons of war out of our communities.https://www.washingtonpost.com/nation/2019/09/17/alexis-wilson-mcalester-oklahoma-school-shooting-threat/ …
9/18/2019 22:48,"We need a president who believes in science over fiction. As president, I will fight for rigorous fuel economy standards that protect our health, our environment, and our economy."
9/18/2019 22:47,"Donald Trump continues his relentless effort to roll back the hard-fought progress we made in the Obama-Biden Administration. Higher auto emission standards make the air we all breathe cleaner, keep us healthier—and keep our auto industry competitive in the global marketplace.https://twitter.com/washingtonpost/status/1174361438183403520 …"
9/18/2019 20:59,"When domestic abusers have easy access to guns, the result can be fatal. Gov. Sununu should work with the NH legislature to keep guns out of the hands of abusers. I wrote & passed the Violence Against Women Act. I’ve taken on the NRA twice — and as president, I’ll do it again."
9/18/2019 20:12,Another school year is starting. Another month of Senate Republicans’ inaction on gun violence. This powerful ad from my friends @ sandyhook captures the physical and emotional consequences of that inaction.https://twitter.com/sandyhook/status/1174291982857883653 …
9/18/2019 7:14,"When I talk about our gun violence epidemic, I’m not only talking about the tragic mass shootings that make national news. I’m also talking about the shootings that occur every day in communities across the nation like Wilmington, Delaware. We must take on the @ NRA and end this.https://twitter.com/delawareonline/status/1174028508370219008 …"
9/18/2019 6:20,No one should be fired simply because of who they are or who they love. We must pass the Equality Act and ensure LGBTQ Americans are treated with the dignity and respect they deserve.
9/18/2019 5:21,"America’s unions and workers are standing up and demanding better. Together, we will rebuild the great American middle class and ensure every worker receives the pay and benefits they deserve.https://www.nytimes.com/2019/09/17/opinion/uaw-gm-strike.html?action=click&module=Opinion&pgtype=Homepage …"
9/18/2019 1:24,"This afternoon, I’m joining @ PhillyAFLCIO at the # Workers2020 Summit to discuss how a Biden administration will rebuild America’s middle class and strengthen the right to organize and collectively bargain. Tune in:http://workerspresidentialsummit.com/"
9/17/2019 6:20,259 days into 2019. 300 mass shootings. We cannot go on like this.
9/16/2019 1:54,A job is about a lot more than a paycheck. It's about dignity and respect. Proud to stand with @ UAW to demand fair wages and benefits for their members. America's workers deserve better.https://twitter.com/UAW/status/1173017046902329344 …
9/15/2019 5:18,"Gun violence tragedies are not inevitable. Together, we can end this epidemic."
9/15/2019 0:21,"We must do everything in our power to address the climate emergency. As president, I’ll put America on course to become a 100% clean energy economy with net-zero emissions by 2050. We will lead the world in the fight against climate change once again.https://time.com/5672636/climate-change-public-health/ …"
9/14/2019 21:19,"25 years ago this week, Senator Feinstein and I led the charge to ban assault weapons and high-capacity magazines. We beat the @ NRA and got it done. As president, I’ll do it once again. We will get these military-style weapons off our streets.pic.twitter.com/VeF6tP1H2K"
9/14/2019 1:42,"25 years ago, the Violence Against Women Act was signed into law, forever changing the culture around sexual assault and domestic violence in our nation. It's one of my proudest accomplishments. There's still more work to be done—and it's on all of us to finish the job. # VAWA25pic.twitter.com/skyMifaxqv"
9/13/2019 22:15,'Nothing about VAWA was easy or uncontroversial. It took four years from when I first introduced the bill in 1990 until it passed.' Read my full op-ed on the 25th anniversary of the Violence Against Women Act:https://www.unionleader.com/opinion/columnists/another-view-joe-biden----vawa-was-huge/article_526fe16b-f7f8-58bc-a4c0-1f7f3d74653b.html …
9/13/2019 8:19,Ten candidates took the stage tonight. But there was only one candidate onstage who has defeated the NRA twice and passed an assault weapons ban. # DemDebate
9/13/2019 7:37,It’s important to have a plan that meets the urgency of this climate crisis. But it’s going to take more than plans—it’s going to take leadership. Biden has the relationships with key foreign leaders and the experience to get this done. # DemDebate
9/13/2019 7:37,Joe Biden knows how to rally the world to meet the climate crisis because he’s done it before. Biden worked alongside President Obama to get the world—including China—to agree to the Paris Accord; and he will be prepared on day one of his presidency to push beyond those goals.
9/13/2019 6:27,"Time and again, we’ve seen communities ripped apart by America’s gun violence epidemic. Enough is enough. It needs to end. As president, Biden will tackle this public health crisis. # DemDebatepic.twitter.com/ujHoQg8O33"
9/12/2019 7:28,"All workers deserve the right to bargain for good wages, benefits and working conditions—including gig workers. That is why I'm pleased the CA Legislature passed AB5. As president, I will enact a federal law to ensure gig workers get the full protections they deserve."
9/12/2019 6:54,"Climate change doesn’t only threaten our environment — it threatens our economy, health, and national security. We must take urgent action to address this crisis before it’s too late.https://twitter.com/CBSNews/status/1171868514078089216 …"
9/10/2019 7:36,We’ve got to choose science over fantasy — and that starts with getting rid of this administration.https://twitter.com/nytimes/status/1171144169538117632 …
9/9/2019 23:48,"With Congress back in session, passing gun safety legislation should be the first order of business. It’s past time for Mitch McConnell and Senate Republicans to stand up to the @ NRA and take concrete action to end our gun violence epidemic.https://www.cbsnews.com/news/congress-returns-with-pressure-to-do-something-on-gun-control/ …"
9/9/2019 22:12,Young Americans are especially worried about climate change and know it is not just a domestic priority — it's a foreign policy one. I agree. And I'm ready to tackle this on day one. http://JoeBiden.com/climate pic.twitter.com/vMgLVZlv5R
9/8/2019 22:47,"The deadliest mass shootings all have one thing in common: assault weapons. It’s past time we get these weapons of war off our streets. I’ve banned them before, and I’ll ban them again in the White House.https://www.axios.com/deadliest-mass-shootings-common-4211bafd-da85-41d4-b3b2-b51ff61e7c86.html …"
9/7/2019 8:33,"Thank you to everyone who joined us in Laconia and New Castle. As I discussed this evening, we’ve got to do everything in our power to end this gun violence epidemic. That starts with passing universal background checks and banning assault weapons and high-capacity magazines.pic.twitter.com/4MR5KuQrDd"
9/7/2019 5:55,President Trump’s immigration policies are an assault on human dignity and everything we stand for as a nation. We must end them. https://time.com/5668567/migrant-children-mental-health-report/ …
9/7/2019 5:18,"This is the United States of America. There is not a single thing we have not been able to accomplish once we set our minds to it. Together, we can and will meet the challenge of this climate emergency.pic.twitter.com/tiLZIyMRgQ"
9/6/2019 5:05,"President Trump is dead wrong on climate change. We’ve got to choose science over fantasy and treat it like the existential threat that it is. As president, I would rally the world to take unprecedented action. There would be no empty chair at the G-7.pic.twitter.com/QvLCIM39oV"
9/6/2019 1:12,"Despite what the @ NRA says, the assault weapons ban that @ SenFeinstein and I championed worked. It saved lives. I’ll ban assault weapons and high-capacity magazines once again. We will get these weapons of war off our streets.https://www.nytimes.com/2019/09/04/opinion/assault-weapon-ban.html …"
9/5/2019 8:34,"It’s critical to have a plan to combat climate change, but it’s going to take more than plans — it’s going to take leadership. I have the experience and relationships necessary to rally the world to meet the urgency of this climate crisis. # ClimateTownHallpic.twitter.com/aXvhwUDHMq"
9/5/2019 6:21,That’s all we have for tonight’s CNN # ClimateTownHall! Make sure to follow @ TeamJoe to stay up-to-date on everything happening on the campaign.
9/5/2019 6:20,Joe Biden grounded his plan in the science — in what the world’s leading climatologists and the UN tells us we need to achieve. It provides a comprehensive path forward on how to address the most pressing issue of our time.http://JoeBiden.com/climate
9/5/2019 6:14,"Under Joe Biden’s plan for a clean energy revolution and environmental justice, we will: Achieve a 100% clean energy economy and net-zero emissions by 2050 Rejoin the # ParisAgreement on day one and rally the world to go further Stand up to polluters # ClimateTownHallpic.twitter.com/7UP1GoZYUv"
9/5/2019 6:11,President Trump continues to: Deny the science in front of his own eyes Attack the progress made by the Obama-Biden Administration Spew lies like “windmills cause cancer” Defeating him is essential to making any progress on climate change. # ClimateTownHall
9/5/2019 6:09,"Climate change is an urgent threat to our environment, health, economy, and national security. There’s no time for on-the-job training. We need a leader who is ready on day one — and that’s Joe Biden. # ClimateTownHall"
9/5/2019 5:50,"The clean energy economy of the future presents an enormous opportunity. President Biden will create 10 million well-paying jobs in the United States that will grow a stronger, more inclusive middle class in communities across the country. # ClimateTownHall"
9/5/2019 5:49,"The Green New Deal is a crucial framework for meeting the climate challenges we face. It powerfully captures two core truths: This is an existential crisis requiring immediate, ambitious action. Our environment and economy are connected. # ClimateTownHall"
9/5/2019 5:46,"If Joe Biden was president, there would be no empty chair at the G-7. # ClimateTownHall"
9/5/2019 5:40,We can't turn a blind eye to the way in which environmental burdens are distributed unevenly along racial and socioeconomic lines. Biden will right these wrongs and stand up to fossil fuel companies who disproportionately harm communities of color and low-income communities.
9/5/2019 5:35,"Here’s the deal: Joe Biden introduced one of the first climate change bills in the Senate, and he’s been at the forefront of the fight ever since. Don’t just take our word for it, @ PolitiFact called Joe Biden a climate change pioneer. # ClimateTownHallhttps://www.politifact.com/truth-o-meter/statements/2019/may/08/joe-biden/was-joe-biden-climate-change-pioneer-congress-hist/ …"
9/5/2019 5:33,"On day one as president, Joe Biden will take action to put the United States on track to achieve a 100% clean energy economy and net-zero emissions no later than 2050 Because action on climate change can’t wait. # ClimateTownHallpic.twitter.com/YWw0tFodt2"
9/5/2019 5:32,Hey everyone — @ TeamJoe here! We’re taking over for tonight’s CNN # ClimateTownHall. We’ll keep you updated as Joe Biden takes the stage to discuss his plans to combat climate change.
9/4/2019 4:57,If those in power fail to take action on gun safety reform we must vote them out. Period.https://www.nbcnews.com/politics/2020-election/biden-guns-trump-has-no-intestinal-fortitude-no-compromise-mcconnell-n1048821 …
9/4/2019 1:17,"This is an important step by Walmart, but we must go further. If we want to end our gun violence epidemic, we must start by passing universal background checks and banning assault weapons and high-capacity magazines. It's your turn to act, Senate Republicans.https://twitter.com/CNN/status/1168934224461737987 …"
9/3/2019 8:31,"I've always stood with America's unions, and as president, I'll fight alongside them to protect and strengthen the right to organize and collectively bargain.pic.twitter.com/4VDjf0xqsT"
9/3/2019 3:10,Stopped by the Hawkeye Area Labor Council Labor Day Picnic to thank folks for their tireless work fighting for American workers. From fair wages to safe working conditions — we owe our unions so much.pic.twitter.com/1ALkfgImZF
9/3/2019 0:02,"Say thank you to the people who build our roads and bridges. Keep our water systems working. Teach our kids and take care of the sick among us. Race into our burning buildings. Grow our food, build our cars, and pick up the garbage off our streets."
9/2/2019 20:50,"This Labor Day, we celebrate the battles waged and victories won by organized labor. Unions built the great American middle class, and it’s time we recognize that. I promise you if I’m elected president, unions will have no stronger champion in the White House.pic.twitter.com/u8kcyq5zBg"
9/2/2019 4:45,"Together, we will beat the @ NRA. We will end this gun violence epidemic."
9/2/2019 0:26,"Yesterday, a 17-month-old was shot on our streets. It’s past time we take on the @ NRA, pass gun safety reform, and end this epidemic once and for all. We simply cannot go on like this.https://www.usatoday.com/story/news/nation/2019/08/31/odessa-texas-shooting-toddler-victim-flown-hospital-lubbock/2184746001/ …"
9/1/2019 6:32,"I’m heartbroken, sickened, & angry. Weeks after the horror in El Paso, another community in Texas has been terrorized by gun violence. Enough. We must end this epidemic. @ DrBiden & I send our thoughts to those affected & thank our law enforcement who responded at great risk."
8/31/2019 3:31,Our cash bail system disproportionately harms low-income folks and criminalizes poverty. It’s wrong. It’s time we end cash bail and reform our pretrial system by instead putting in place a system that is fair and does not inject further discrimination or bias into the process.https://twitter.com/CNN/status/1167394047587233793 …
8/31/2019 1:51,"I am deeply disappointed that Regal Beloit chose to close its doors and lay off over 150 workers instead of finding a resolution with the @ MachinistsUnion. Every worker deserves good wages, affordable health care, and strong workplace protections.https://www.nwitimes.com/business/local/a-big-loss-to-valparaiso-former-worker-others-react-to/article_17e475e8-c41b-5895-898b-6dc00d9bf951.html …"
8/30/2019 7:32,I can’t believe I have to say this: We should not deport children seeking treatment in the U.S. for life-threatening illnesses.https://www.nbcnews.com/news/latino/new-low-trump-immigration-policy-seeks-deport-sick-dying-children-n1047901?cid=sm_npd_nn_tw_ma …
8/30/2019 0:20,"If we give Donald Trump four more years in the White House, the planet may never recover.https://www.nbcnews.com/politics/politics-news/trump-admin-roll-back-rules-climate-changing-methane-n1047656?cid=sm_npd_nn_tw_ma …"
8/29/2019 21:01,We are running out of words to condemn the inhumanity of this administration. An administration that pulls children from the arms of their parents and stalks families in their neighborhoods will now deport children who are in life-saving treatment for dire conditions like cancer.
8/29/2019 9:05,"Our military families sacrifice everything in service to our nation. And today, the Trump Administration revoked automatic citizenship for some of their children. It's reprehensible and cruel. As president, I'll reverse it immediately.https://theweek.com/speedreads/861802/trump-administration-just-made-harder-children-military-born-overseas-become-citizens …"
8/29/2019 7:08,"Wrapped up our day at Limestone College. I enjoyed hearing from students about the need to reform our criminal justice system and get assault weapons off our streets. I know with these young folks at the helm, America's best days still lie ahead.pic.twitter.com/nJYx1zzlsJ"
8/28/2019 6:38,President Trump is taking millions from FEMA disaster relief in the midst of hurricane season to further fuel the crisis at the border. It makes about as much sense as nuking hurricanes.https://www.nbcnews.com/politics/immigration/trump-admin-pulling-millions-fema-disaster-relief-send-southern-border-n1046691 …
8/28/2019 5:15,"Kayden, 2 Kristina, 16 Jashon, 16 Kennedi, 3 Charnija, 11 Myiesha, 16 Derrel, 15 Eddie, 10 Xavier, 7 Jason, 16 Jurnee, 8 Sentonio, 15 12 children, full of so much promise, taken far too soon. It's heartbreaking. Our inaction is a moral failure.https://www.cnn.com/2019/08/26/us/st-louis-shooting-children-victims/index.html …"
8/28/2019 1:25,"The Trump Administration continues to attack the progress the LGBTQ community has made. As president, passing the Equality Act will be a top legislative priority, because no one should be fired simply because of who they are or whom they love.https://www.buzzfeednews.com/article/dominicholden/trump-scotus-gay-workers …"
8/27/2019 21:34,"When it comes to meeting the existential crisis of our time, Trump has walked away from the table — literally. If we give Trump four more years, the planet may never recover from his utter disregard for the climate crisis and scientific fact."
8/27/2019 4:31,The fires ravaging the Amazon are devastating. The Amazon serves as the lungs of our planet and is home to an invaluable number of plants and animals found nowhere else on Earth. We must take global action to stop the destruction and support reforestation before it’s too late.https://twitter.com/CNN/status/1166010388087017472 …
8/26/2019 22:20,"America was built on a simple proposition: all men — and women — are created equal. We haven't lived up to that promise for most, but haven't stopped trying. As we celebrate the 19th Amendment and # WomensEqualityDay, we must continue our fight to truly achieve equality for all."
8/26/2019 4:25,"It’s simple—everyone has the right to live proud, open, and free. And as I said to Kevin and Michael—LGBTQ rights are civil rights.pic.twitter.com/KSs8lVgrze"
8/25/2019 23:50,"Today marks 25 years since the Senate passed a bill to ban assault weapons and high-capacity magazines—an effort I championed with Senator Feinstein The ban became law and it worked. It saved lives. As president, I will ban them once again.https://www.nytimes.com/2019/08/11/opinion/joe-biden-ban-assault-weapons.html?fbclid=IwAR2rba8T_7o1pSmtgVWgGuLzMt9No7orkYw1wX_EjddU4ORWqM6JrOR_2Gs …"
8/25/2019 6:25,"The climate emergency we’re facing not only impacts our environment — it also threatens our health, national security, and economic well-being. We need to take urgent, drastic action now to address it. That’s exactly what I will do as president.https://www.npr.org/sections/health-shots/2019/08/24/753511276/when-temperatures-rise-so-do-health-problems …"
8/25/2019 4:31,"I’m proud to stand in solidarity with @ CWAUnion workers who walked off the job last night. @ ATT must respect workers' rights, negotiate in good faith, and work to secure a fair contract."
8/24/2019 1:38,"In America, every worker deserves fair treatment, safe workplaces, and the right to join a union. Period. The @ NABTU leaders I spoke with in Concord take up that fight for all of us every day. Thank you @ IBEW Local 490 for hosting us!pic.twitter.com/V27ls50iAF"
8/23/2019 22:48,"President Trump continues to chip away at the progress made by the Obama-Biden Administration. This time, he’s going after the rules we put in place to decrease vehicle emissions. It's backwards. We need a president who believes in climate change.https://www.nytimes.com/2019/08/20/climate/trump-auto-emissions-rollback-disarray.html?fbclid=IwAR0aWwGEWbH9Ak4fFTpuE_W99cuhFGJ0KVmM-rh0ciI4nS7GMl2iWpkNgMc …"
